UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Health_Class,Power_W,Temp_Delta,Wear_Torque,Type_encoded
7471,L54650,L,300.4,311.6,1332,54.6,111,0,No Failure,Normal,7615.97457453852,11.200000000000044,6060.6,1
7472,L54651,L,300.3,311.7,1365,53.3,113,0,No Failure,Normal,7618.833423853286,11.399999999999975,6022.9,1
7473,M22332,M,300.3,311.6,1617,32.5,115,0,No Failure,Normal,5503.28493092592,11.300000000000011,3737.5,2
7474,M22333,M,300.3,311.6,1304,62.8,118,0,No Failure,Normal,8575.626410455081,11.300000000000011,7410.4,2
7475,L54654,L,300.3,311.7,1989,22.3,121,0,No Failure,Normal,4644.813322405973,11.399999999999975,2698.3,1
7476,H36889,H,300.3,311.6,1339,53.4,123,0,No Failure,Normal,7487.734762418985,11.300000000000011,6568.2,0
7477,L54656,L,300.2,311.5,1492,41.8,128,0,No Failure,Normal,6530.910359890653,11.300000000000011,5350.4,1
7478,M22337,M,300.1,311.3,1518,40.2,130,0,No Failure,Normal,6390.376448520071,11.199999999999989,5226.0,2
7479,L54658,L,300.1,311.3,1479,39.5,133,0,No Failure,Normal,6117.780453968084,11.199999999999989,5253.5,1
7480,M22339,M,300.1,311.3,1523,34.1,135,0,No Failure,Normal,5438.547178310947,11.199999999999989,4603.5,2
7481,M22340,M,300.2,311.4,1570,35.3,138,0,No Failure,Normal,5803.673548486664,11.199999999999989,4871.4,2
7482,H36895,H,300.2,311.4,1506,36.1,141,0,No Failure,Normal,5693.257038688495,11.199999999999989,5090.1,0
7483,M22342,M,300.2,311.6,1510,47.5,146,0,No Failure,Normal,7511.024435957597,11.400000000000034,6935.0,2
7484,L54663,L,300.2,311.6,1671,28.8,149,0,No Failure,Normal,5039.617271182603,11.400000000000034,4291.2,1
7485,M22344,M,300.3,311.6,1312,53.4,151,0,No Failure,Normal,7336.749819487459,11.300000000000011,8063.4,2
7486,L54665,L,300.3,311.6,1595,38.8,154,0,No Failure,Normal,6480.686765335265,11.300000000000011,5975.2,1
7487,L54666,L,300.3,311.7,1635,31.8,156,0,No Failure,Normal,5444.694227936471,11.399999999999975,4960.8,1
7488,L54667,L,300.3,311.7,1707,33.6,158,0,No Failure,Normal,6006.222498839111,11.399999999999975,5308.8,1
7489,L54668,L,300.3,311.7,1545,43.5,160,0,Random Failures,Early Warning,7037.952942204534,11.399999999999975,6960.0,1
7490,M22349,M,300.2,311.6,1751,28.0,162,0,No Failure,Normal,5134.200154006679,11.400000000000034,4536.0,2
7491,M22350,M,300.4,311.8,1707,30.0,165,0,No Failure,Normal,5362.698659677777,11.400000000000034,4950.0,2
7492,L54671,L,300.4,311.8,1320,57.9,168,0,No Failure,Normal,8003.521444285357,11.400000000000034,9727.2,1
7493,M22352,M,300.3,311.7,1319,51.4,170,0,No Failure,Normal,7099.643349945526,11.399999999999975,8738.0,2
7494,L54673,L,300.2,311.7,1448,54.2,173,0,No Failure,Normal,8218.57393339909,11.5,9376.6,1
7495,L54674,L,300.2,311.8,1436,48.2,175,0,No Failure,Normal,7248.198794558275,11.600000000000025,8435.0,1
7496,L54675,L,300.3,311.9,1609,34.0,177,0,No Failure,Normal,5728.798923576107,11.599999999999966,6018.0,1
7497,L54676,L,300.2,311.8,1464,44.5,179,0,No Failure,Normal,6822.282606535594,11.600000000000025,7965.5,1
7498,M22357,M,300.3,311.8,1483,45.1,181,0,No Failure,Normal,7004.0027975947405,11.5,8163.1,2
7499,M22358,M,300.2,311.8,1748,28.5,184,0,No Failure,Normal,5216.92876055121,11.600000000000025,5244.0,2
7500,L54679,L,300.3,311.8,1746,26.3,187,0,No Failure,Normal,4808.710211143753,11.5,4918.1,1
7501,L54680,L,300.2,311.8,1410,51.4,189,0,No Failure,Normal,7589.459532542222,11.600000000000025,9714.6,1
7502,L54681,L,300.2,311.7,1640,30.8,191,0,No Failure,Normal,5289.6042706042535,11.5,5882.8,1
7503,H36916,H,300.3,311.7,1655,29.9,193,0,No Failure,Normal,5182.004722218804,11.399999999999975,5770.7,0
7504,M22363,M,300.3,311.7,1646,28.9,198,0,No Failure,Normal,4981.455919189143,11.399999999999975,5722.2,2
7505,L54684,L,300.4,311.8,1589,42.0,201,0,No Failure,Normal,6988.787017175854,11.400000000000034,8442.0,1
7506,L54685,L,300.5,311.9,1546,39.4,203,0,No Failure,Normal,6378.731611750763,11.399999999999975,7998.2,1
7507,L54686,L,300.5,311.9,1511,41.8,205,0,No Failure,Normal,6614.078789406687,11.399999999999975,8569.0,1
7508,L54687,L,300.5,311.9,1750,28.3,207,0,No Failure,Normal,5186.245872301151,11.399999999999975,5858.1,1
7509,M22368,M,300.5,311.9,1730,27.5,209,0,No Failure,Normal,4982.042349817814,11.399999999999975,5747.5,2
7510,L54689,L,300.6,311.9,1372,60.1,212,1,Overstrain Failure,Critical,8634.89779185281,11.299999999999956,12741.2,1
7511,L54690,L,300.5,311.8,1524,38.9,214,1,Tool Wear Failure,Critical,6208.164074611862,11.300000000000011,8324.6,1
7512,L54691,L,300.4,311.8,1601,36.1,0,0,No Failure,Normal,6052.393438871368,11.400000000000034,0.0,1
7513,M22372,M,300.5,311.8,1636,34.4,2,0,No Failure,Normal,5893.460266526261,11.300000000000011,68.8,2
7514,L54693,L,300.4,311.8,2261,14.9,5,0,No Failure,Normal,3527.8933582507066,11.400000000000034,74.5,1
7515,L54694,L,300.4,311.8,1636,32.3,7,0,No Failure,Normal,5533.6850758371575,11.400000000000034,226.1,1
7516,M22375,M,300.4,311.9,1335,58.3,9,0,No Failure,Normal,8150.390900840679,11.5,524.6999999999999,2
7517,M22376,M,300.3,311.7,1236,57.5,12,0,No Failure,Normal,7442.43299635422,11.399999999999975,690.0,2
7518,L54697,L,300.3,311.7,1445,47.3,15,0,No Failure,Normal,7157.438182796065,11.399999999999975,709.5,1
7519,L54698,L,300.2,311.5,1500,40.8,17,0,No Failure,Normal,6408.849013323178,11.300000000000011,693.5999999999999,1
7520,L54699,L,300.2,311.6,1999,21.0,19,0,No Failure,Normal,4396.030600168198,11.400000000000034,399.0,1
7521,L54700,L,300.2,311.6,1529,35.5,21,0,No Failure,Normal,5684.135948017573,11.400000000000034,745.5,1
7522,M22381,M,300.2,311.6,1467,40.7,23,0,No Failure,Normal,6252.491946954015,11.400000000000034,936.1,2
7523,L54702,L,300.1,311.5,1334,54.0,26,0,No Failure,Normal,7543.59227979981,11.399999999999975,1404.0,1
7524,M22383,M,300.1,311.5,1343,46.2,28,0,No Failure,Normal,6497.5047580074815,11.399999999999975,1293.6,2
7525,L54704,L,300.2,311.5,1639,31.1,31,0,No Failure,Normal,5337.869605738906,11.300000000000011,964.1,1
7526,H36939,H,300.1,311.5,1383,49.1,33,0,No Failure,Normal,7111.026387327033,11.399999999999975,1620.3,0
7527,L54706,L,300.1,311.4,1660,31.4,38,0,No Failure,Normal,5458.412515857145,11.299999999999956,1193.2,1
7528,L54707,L,300.1,311.3,1470,45.2,40,0,No Failure,Normal,6957.999409170674,11.199999999999989,1808.0,1
7529,M22388,M,300.1,311.3,1748,26.6,42,0,No Failure,Normal,4869.133509847797,11.199999999999989,1117.2,2
7530,L54709,L,300.1,311.4,1467,35.7,45,0,No Failure,Normal,5484.37254315131,11.299999999999956,1606.5000000000002,1
7531,M22390,M,300.1,311.4,1617,39.3,47,0,No Failure,Normal,6654.741470319651,11.299999999999956,1847.1,2
7532,H36945,H,300.1,311.4,1377,56.7,50,0,No Failure,Normal,8176.089128747045,11.299999999999956,2835.0,0
7533,M22392,M,300.0,311.3,1629,32.1,55,0,No Failure,Normal,5475.890242986617,11.300000000000011,1765.5,2
7534,L54713,L,300.0,311.2,1504,37.9,58,0,No Failure,Normal,5969.193593428799,11.199999999999989,2198.2,1
7535,L54714,L,300.0,311.2,1418,47.3,60,0,No Failure,Normal,7023.700583532748,11.199999999999989,2838.0,1
7536,L54715,L,300.0,311.2,1629,31.7,62,0,No Failure,Normal,5407.654850550647,11.199999999999989,1965.4,1
7537,L54716,L,300.1,311.3,2579,12.5,64,1,Power Failure,Early Warning,3375.903105670032,11.199999999999989,800.0,1
7538,L54717,L,300.1,311.3,1305,64.7,66,0,No Failure,Normal,8841.855443895794,11.199999999999989,4270.2,1
7539,M22398,M,300.2,311.4,1450,38.5,68,0,No Failure,Normal,5845.980329555006,11.199999999999989,2618.0,2
7540,L54719,L,300.2,311.3,1487,36.9,71,0,No Failure,Normal,5746.004379342267,11.100000000000025,2619.9,1
7541,M22400,M,300.2,311.3,1587,31.2,73,0,No Failure,Normal,5185.1358428968815,11.100000000000025,2277.6,2
7542,M22401,M,300.3,311.5,1528,40.9,76,0,No Failure,Normal,6544.482040154161,11.199999999999989,3108.4,2
7543,M22402,M,300.4,311.6,1401,49.9,79,0,No Failure,Normal,7320.947608439903,11.200000000000044,3942.1,2
7544,L54723,L,300.3,311.5,1446,45.0,82,0,No Failure,Normal,6814.114465636261,11.199999999999989,3690.0,1
7545,L54724,L,300.2,311.4,1425,44.2,84,0,No Failure,Normal,6595.773776211771,11.199999999999989,3712.8,1
7546,L54725,L,300.2,311.4,1891,22.6,86,0,No Failure,Normal,4475.366286646852,11.199999999999989,1943.6,1
7547,H36960,H,300.2,311.5,1454,42.8,88,0,No Failure,Normal,6516.836024802571,11.300000000000011,3766.4,0
7548,L54727,L,300.1,311.4,1430,40.9,93,0,No Failure,Normal,6124.744317683541,11.299999999999956,3803.7,1
7549,L54728,L,300.2,311.4,1495,43.6,95,0,No Failure,Normal,6825.843078209664,11.199999999999989,4142.0,1
7550,L54729,L,300.3,311.4,1544,41.6,97,0,No Failure,Normal,6726.191759237796,11.099999999999966,4035.2,1
7551,M22410,M,300.3,311.4,1554,34.3,99,0,No Failure,Normal,5581.793331339128,11.099999999999966,3395.7,2
7552,M22411,M,300.2,311.3,1491,37.3,102,0,No Failure,Normal,5823.915877151293,11.100000000000025,3804.6,2
7553,L54732,L,300.3,311.3,1525,40.7,105,0,No Failure,Normal,6499.693400889484,11.0,4273.5,1
7554,L54733,L,300.3,311.3,1505,39.6,107,0,No Failure,Normal,6241.087965621483,11.0,4237.2,1
7555,M22414,M,300.3,311.4,1371,50.2,109,0,No Failure,Normal,7207.253370306488,11.099999999999966,5471.8,2
7556,L54735,L,300.3,311.3,1332,60.5,112,0,No Failure,Normal,8438.946186072902,11.0,6776.0,1
7557,L54736,L,300.3,311.4,1471,37.0,114,0,No Failure,Normal,5699.582111897723,11.099999999999966,4218.0,1
7558,M22417,M,300.4,311.5,1750,27.3,116,0,No Failure,Normal,5002.986300841745,11.100000000000025,3166.8,2
7559,M22418,M,300.3,311.4,1386,48.1,119,0,No Failure,Normal,6981.31002666031,11.099999999999966,5723.900000000001,2
7560,M22419,M,300.4,311.4,1355,56.2,122,0,No Failure,Normal,7974.514072117212,11.0,6856.400000000001,2
7561,M22420,M,300.3,311.3,1377,53.8,125,0,No Failure,Normal,7757.911730627707,11.0,6725.0,2
7562,L54741,L,300.3,311.1,1388,49.4,128,0,No Failure,Normal,7180.340393240736,10.800000000000011,6323.2,1
7563,M22422,M,300.3,311.1,1350,58.7,130,0,No Failure,Normal,8298.516994457439,10.800000000000011,7631.0,2
7564,M22423,M,300.4,311.2,1831,23.4,133,0,No Failure,Normal,4486.75979600387,10.800000000000011,3112.2,2
7565,M22424,M,300.3,311.2,1381,65.2,136,1,Power Failure,Early Warning,9429.09241468031,10.899999999999975,8867.2,2
7566,M22425,M,300.3,311.2,1783,25.6,139,0,No Failure,Normal,4779.912278485846,10.899999999999975,3558.4,2
7567,L54746,L,300.3,311.0,1613,34.7,142,0,No Failure,Normal,5861.279885777989,10.699999999999989,4927.400000000001,1
7568,M22427,M,300.2,311.0,2370,14.7,144,0,No Failure,Normal,3648.331548613826,10.800000000000011,2116.8,2
7569,L54748,L,300.2,311.0,1627,33.7,147,0,No Failure,Normal,5741.773701235434,10.800000000000011,4953.900000000001,1
7570,L54749,L,300.2,311.0,1255,71.8,149,1,Power Failure,Early Warning,9436.192414077424,10.800000000000011,10698.2,1
7571,H36984,H,300.2,311.0,1777,27.5,151,0,No Failure,Normal,5117.392633309974,10.800000000000011,4152.5,0
7572,L54751,L,300.3,311.1,1606,30.9,156,0,No Failure,Normal,5196.759735715164,10.800000000000011,4820.4,1
7573,L54752,L,300.3,311.1,1676,28.6,158,0,No Failure,Normal,5019.594854003723,10.800000000000011,4518.8,1
7574,L54753,L,300.3,311.1,1605,37.1,160,0,No Failure,Normal,6235.590178477701,10.800000000000011,5936.0,1
7575,L54754,L,300.4,311.1,1487,37.4,162,0,No Failure,Normal,5823.863517273735,10.700000000000044,6058.8,1
7576,L54755,L,300.4,311.2,1471,46.5,164,0,No Failure,Normal,7162.988329817408,10.800000000000011,7626.0,1
7577,M22436,M,300.3,311.1,1477,44.2,166,0,No Failure,Normal,6836.461661378797,10.800000000000011,7337.200000000001,2
7578,L54757,L,300.4,311.2,1530,32.0,169,0,No Failure,Normal,5127.079210658542,10.800000000000011,5408.0,1
7579,L54758,L,300.4,311.2,1673,28.9,171,0,No Failure,Normal,5063.1687441090135,10.800000000000011,4941.9,1
7580,L54759,L,300.4,311.2,1436,56.8,173,0,No Failure,Normal,8541.445882384023,10.800000000000011,9826.4,1
7581,L54760,L,300.4,311.3,1495,51.2,175,0,No Failure,Normal,8015.668935879238,10.900000000000034,8960.0,1
7582,M22441,M,300.4,311.2,1366,56.1,177,0,No Failure,Normal,8024.94710618284,10.800000000000011,9929.7,2
7583,H36996,H,300.4,311.2,1489,45.3,180,0,No Failure,Normal,7063.525506404754,10.800000000000011,8153.999999999999,0
7584,L54763,L,300.3,311.1,1480,46.6,185,0,No Failure,Normal,7222.312071092694,10.800000000000011,8621.0,1
7585,L54764,L,300.4,311.2,1472,37.3,187,0,No Failure,Normal,5749.700986697991,10.800000000000011,6975.099999999999,1
7586,L54765,L,300.4,311.1,1397,50.8,189,0,No Failure,Normal,7431.709693429965,10.700000000000044,9601.2,1
7587,L54766,L,300.4,311.1,1589,35.5,191,0,No Failure,Normal,5907.1890264224485,10.700000000000044,6780.5,1
7588,L54767,L,300.4,311.1,1405,54.1,193,0,No Failure,Normal,7959.8009465229,10.700000000000044,10441.3,1
7589,L54768,L,300.4,311.1,2013,20.1,195,0,No Failure,Normal,4237.097427823091,10.700000000000044,3919.500000000001,1
7590,L54769,L,300.4,311.0,1802,26.0,197,0,No Failure,Normal,4906.329966866299,10.600000000000025,5122.0,1
7591,M22450,M,300.4,311.0,1433,46.1,199,0,No Failure,Normal,6917.92315888638,10.600000000000025,9173.9,2
7592,M22451,M,300.5,311.1,1296,61.3,202,1,Overstrain Failure,Critical,8319.440001530345,10.600000000000025,12382.6,2
7593,M22452,M,300.5,311.2,1551,36.6,205,0,No Failure,Normal,5944.58445097568,10.699999999999989,7503.0,2
7594,L54773,L,300.5,311.2,1270,67.5,208,1,Overstrain Failure,Critical,8977.101007632833,10.699999999999989,14040.0,1
7595,L54774,L,300.6,311.3,1531,38.5,0,0,No Failure,Normal,6172.548885895666,10.699999999999989,0.0,1
7596,H37009,H,300.5,311.2,1397,45.2,2,0,No Failure,Normal,6612.466105177844,10.699999999999989,90.4,0
7597,L54776,L,300.5,311.1,1547,37.2,7,0,No Failure,Normal,6026.454355528229,10.600000000000025,260.40000000000003,1
7598,L54777,L,300.5,311.0,2074,18.9,9,0,No Failure,Normal,4104.867793033495,10.5,170.1,1
7599,L54778,L,300.5,311.1,1491,42.6,11,0,No Failure,Normal,6651.442798033382,10.600000000000025,468.6,1
7600,L54779,L,300.5,311.0,1759,28.3,13,0,No Failure,Normal,5212.917993930128,10.5,367.9,1
7601,M22460,M,300.4,311.0,1595,35.4,15,0,No Failure,Normal,5912.79153332135,10.600000000000025,531.0,2
7602,L54781,L,300.4,311.2,1351,62.0,18,0,No Failure,Normal,8771.536128332942,10.800000000000011,1116.0,1
7603,L54782,L,300.4,311.2,1705,28.7,20,0,No Failure,Normal,5124.304137147872,10.800000000000011,574.0,1
7604,L54783,L,300.4,311.2,1406,43.6,22,0,No Failure,Normal,6419.488540443335,10.800000000000011,959.2,1
7605,L54784,L,300.4,311.3,1639,34.6,24,0,No Failure,Normal,5938.594480982834,10.900000000000034,830.4000000000001,1
7606,H37019,H,300.4,311.3,2026,20.3,26,0,No Failure,Normal,4306.893144610343,10.900000000000034,527.8000000000001,0
7607,M22466,M,300.4,311.3,1350,56.5,31,0,No Failure,Normal,7987.49932175205,10.900000000000034,1751.5,2
7608,M22467,M,300.5,311.3,1468,41.1,34,0,No Failure,Normal,6318.245481193649,10.800000000000011,1397.4,2
7609,L54788,L,300.5,311.4,1642,27.1,37,0,No Failure,Normal,4659.840607265644,10.899999999999975,1002.7,1
7610,L54789,L,300.5,311.3,1490,41.8,39,0,No Failure,Normal,6522.15578836265,10.800000000000011,1630.1999999999998,1
7611,M22470,M,300.5,311.3,1507,43.4,41,0,No Failure,Normal,6849.069919895204,10.800000000000011,1779.4,2
7612,L54791,L,300.5,311.4,1611,32.7,44,0,No Failure,Normal,5516.605283777141,10.899999999999975,1438.8000000000002,1
7613,M22472,M,300.5,311.4,1743,27.6,46,0,No Failure,Normal,5037.732315590449,10.899999999999975,1269.6,2
7614,L54793,L,300.5,311.3,1475,46.3,49,0,No Failure,Normal,7151.573876509365,10.800000000000011,2268.7,1
7615,L54794,L,300.5,311.4,1432,47.5,51,0,No Failure,Normal,7123.037743239258,10.899999999999975,2422.5,1
7616,L54795,L,300.5,311.4,1442,47.0,53,0,No Failure,Normal,7097.276683479821,10.899999999999975,2491.0,1
7617,M22476,M,300.6,311.4,1468,40.4,55,0,No Failure,Normal,6210.635460832686,10.799999999999956,2222.0,2
7618,L54797,L,300.5,311.4,1556,45.3,58,0,No Failure,Normal,7381.360435168434,10.899999999999975,2627.4,1
7619,M22478,M,300.5,311.4,1312,51.4,60,0,No Failure,Normal,7061.965182053472,10.899999999999975,3084.0,2
7620,L54799,L,300.6,311.5,1459,47.0,63,0,No Failure,Normal,7180.947767820429,10.899999999999975,2961.0,1
7621,L54800,L,300.5,311.5,1651,36.9,65,0,No Failure,Normal,6379.7264494244,11.0,2398.5,1
7622,L54801,L,300.5,311.5,1490,38.4,67,0,No Failure,Normal,5991.645508926454,11.0,2572.8,1
7623,M22482,M,300.6,311.6,1473,31.5,69,0,No Failure,Normal,4858.944277674654,11.0,2173.5,2
7624,L54803,L,300.6,311.7,1734,29.9,72,0,No Failure,Normal,5429.363255786952,11.099999999999966,2152.8,1
7625,L54804,L,300.6,311.7,1507,45.5,74,0,No Failure,Normal,7180.476528922392,11.099999999999966,3367.0,1
7626,L54805,L,300.6,311.7,1556,34.9,76,0,No Failure,Normal,5686.743469920052,11.099999999999966,2652.4,1
7627,H37040,H,300.5,311.6,1351,53.5,78,0,No Failure,Normal,7568.986820416328,11.100000000000025,4173.0,0
7628,L54807,L,300.5,311.7,1445,44.8,83,0,No Failure,Normal,6779.138067426295,11.199999999999989,3718.4,1
7629,L54808,L,300.5,311.7,1619,32.7,85,0,No Failure,Normal,5543.999971716445,11.199999999999989,2779.5000000000005,1
7630,M22489,M,300.5,311.7,1269,64.0,87,0,No Failure,Normal,8504.919631798288,11.199999999999989,5568.0,2
7631,L54810,L,300.5,311.6,1534,37.7,90,0,No Failure,Normal,6056.131934129141,11.100000000000025,3393.0000000000005,1
7632,L54811,L,300.5,311.6,1444,49.3,92,0,No Failure,Normal,7454.915591164482,11.100000000000025,4535.599999999999,1
7633,L54812,L,300.5,311.6,1744,26.8,94,0,No Failure,Normal,4894.5175784888015,11.100000000000025,2519.2000000000003,1
7634,L54813,L,300.4,311.5,1441,44.6,96,0,No Failure,Normal,6730.192053883367,11.100000000000025,4281.6,1
7635,M22494,M,300.3,311.3,1506,40.7,98,0,No Failure,Normal,6418.713614255451,11.0,3988.6,2
7636,L54815,L,300.3,311.4,1526,38.5,101,0,No Failure,Normal,6152.390333035131,11.099999999999966,3888.5,1
7637,L54816,L,300.4,311.5,1704,29.7,103,0,No Failure,Normal,5299.741142899837,11.100000000000025,3059.1,1
7638,H37051,H,300.4,311.4,1445,52.4,105,0,No Failure,Normal,7929.170418150398,11.0,5502.0,0
7639,L54818,L,300.5,311.5,1661,35.9,110,0,No Failure,Normal,6244.4285258098,11.0,3949.0,1
7640,L54819,L,300.5,311.4,1466,41.8,112,0,No Failure,Normal,6417.100930026606,10.899999999999975,4681.599999999999,1
7641,L54820,L,300.4,311.3,1608,35.1,114,0,No Failure,Normal,5910.466754757694,10.900000000000034,4001.4,1
7642,M22501,M,300.4,311.4,1352,57.3,116,0,No Failure,Normal,8112.597541217995,11.0,6646.799999999999,2
7643,M22502,M,300.4,311.4,1604,31.7,119,0,No Failure,Normal,5324.664444618316,11.0,3772.3,2
7644,H37057,H,300.4,311.4,1427,50.7,122,0,No Failure,Normal,7576.359091176754,11.0,6185.400000000001,0
7645,L54824,L,300.4,311.4,1424,44.6,127,0,No Failure,Normal,6650.79353555164,11.0,5664.2,1
7646,L54825,L,300.4,311.4,1662,29.3,129,0,No Failure,Normal,5099.496027160024,11.0,3779.7,1
7647,L54826,L,300.4,311.4,1936,23.9,131,0,No Failure,Normal,4845.424957288706,11.0,3130.9,1
7648,L54827,L,300.4,311.4,1728,31.7,133,0,No Failure,Normal,5736.296858042674,11.0,4216.099999999999,1
7649,L54828,L,300.4,311.4,1552,28.8,135,0,No Failure,Normal,4680.7217264365045,11.0,3888.0,1
7650,H37063,H,300.4,311.5,1662,29.0,137,0,No Failure,Normal,5047.2827572573615,11.100000000000025,3973.0,0
7651,L54830,L,300.3,311.4,1343,57.7,142,0,No Failure,Normal,8114.8490159530675,11.099999999999966,8193.4,1
7652,M22511,M,300.4,311.5,1476,32.6,144,0,No Failure,Normal,5038.863288945741,11.100000000000025,4694.400000000001,2
7653,L54832,L,300.3,311.4,1346,51.1,147,0,No Failure,Normal,7202.687588983271,11.099999999999966,7511.7,1
7654,L54833,L,300.4,311.5,1492,44.6,149,0,No Failure,Normal,6968.387608878545,11.100000000000025,6645.400000000001,1
7655,M22514,M,300.3,311.5,1540,41.5,151,0,No Failure,Normal,6692.6395496974565,11.199999999999989,6266.5,2
7656,L54835,L,300.4,311.5,1596,32.5,154,0,No Failure,Normal,5431.813698056752,11.100000000000025,5005.0,1
7657,L54836,L,300.5,311.6,1541,47.8,156,0,No Failure,Normal,7713.636218163114,11.100000000000025,7456.799999999999,1
7658,L54837,L,300.5,311.6,1661,30.0,158,0,No Failure,Normal,5218.185397612647,11.100000000000025,4740.0,1
7659,M22518,M,300.4,311.6,1359,55.4,160,0,No Failure,Normal,7884.203755302016,11.200000000000044,8864.0,2
7660,L54839,L,300.5,311.6,1528,42.4,163,0,No Failure,Normal,6784.499718888421,11.100000000000025,6911.2,1
7661,M22520,M,300.5,311.6,1246,52.9,165,0,No Failure,Normal,6902.435107104183,11.100000000000025,8728.5,2
7662,L54841,L,300.5,311.6,1575,32.5,168,0,No Failure,Normal,5360.342465187585,11.100000000000025,5460.0,1
7663,M22522,M,300.5,311.6,1658,30.4,170,0,No Failure,Normal,5278.210761247236,11.100000000000025,5168.0,2
7664,L54843,L,300.5,311.6,1385,54.8,173,0,No Failure,Normal,7948.019974071937,11.100000000000025,9480.4,1
7665,H37078,H,300.5,311.7,1454,50.3,175,0,No Failure,Normal,7658.804954382461,11.199999999999989,8802.5,0
7666,L54845,L,300.5,311.6,1497,40.5,180,0,No Failure,Normal,6349.001673272292,11.100000000000025,7290.0,1
7667,M22526,M,300.6,311.7,1424,50.8,182,0,No Failure,Normal,7575.343309552092,11.099999999999966,9245.6,2
7668,L54847,L,300.6,311.7,1528,43.9,185,0,No Failure,Normal,7024.5173976226815,11.099999999999966,8121.5,1
